water_body_id,osm_id,osm_type,name,category,water_type,latitude,longitude,city
wb-way-1232617265,1232617265,way,Unnamed Pond (wb-way-1232617265),pond,canal,12.852955,80.238288,Chennai
wb-way-1233330594,1233330594,way,Unnamed Wetland (wb-way-1233330594),wetland,wetland,12.848836,80.232722,Chennai
wb-way-1233330604,1233330604,way,Unnamed Lake (wb-way-1233330604),lake,lake,12.89015,80.239336,Chennai
wb-way-1233362841,1233362841,way,Unnamed Wetland (wb-way-1233362841),wetland,wetland,12.8623,80.234909,Chennai
wb-way-1233362842,1233362842,way,Unnamed Wetland (wb-way-1233362842),wetland,wetland,12.852538,80.232232,Chennai
wb-way-1235085972,1235085972,way,Unnamed Wetland (wb-way-1235085972),wetland,wetland,13.045711,80.082698,Chennai
wb-way-1235139133,1235139133,way,Masilamaneeswarar Temple Tank,pond,pond,13.136193,80.13316,Chennai
wb-way-1235139446,1235139446,way,Unnamed Pond (wb-way-1235139446),pond,pond,13.131955,80.130559,Chennai
wb-way-1235139518,1235139518,way,Unnamed Pond (wb-way-1235139518),pond,pond,13.122904,80.1301,Chennai
wb-way-1236160012,1236160012,way,Poonamallee Lake,lake,lake,13.056938,80.084353,Chennai
wb-way-1236160013,1236160013,way,Unnamed Pond (wb-way-1236160013),pond,pond,13.063796,80.078987,Chennai
wb-way-1236160014,1236160014,way,Lake Kollappancheri,lake,lake,13.065563,80.071568,Chennai
wb-way-1236160015,1236160015,way,Unnamed Pond (wb-way-1236160015),pond,pond,13.0681,80.074535,Chennai
wb-way-1236160016,1236160016,way,Unnamed Pond (wb-way-1236160016),pond,pond,13.067175,80.074162,Chennai
wb-way-1236160017,1236160017,way,Unnamed Pond (wb-way-1236160017),pond,pond,13.069291,80.073178,Chennai
wb-way-1236160018,1236160018,way,Lake Parivakkam,lake,lake,13.061253,80.097912,Chennai
wb-way-1236160019,1236160019,way,Unnamed Pond (wb-way-1236160019),pond,pond,13.062395,80.097986,Chennai
wb-way-1236765219,1236765219,way,Unnamed Reservoir (wb-way-1236765219),reservoir,reservoir,12.996027,80.090317,Chennai
wb-way-1237215477,1237215477,way,Unnamed Pond (wb-way-1237215477),pond,pond,12.889079,80.244257,Chennai
wb-way-1237337316,1237337316,way,Unnamed Pond (wb-way-1237337316),pond,pond,13.015095,80.234625,Chennai
wb-way-1237405953,1237405953,way,Unnamed Reservoir (wb-way-1237405953),reservoir,reservoir,12.986207,80.135417,Chennai
wb-way-1237405955,1237405955,way,Unnamed Wetland (wb-way-1237405955),wetland,wetland,12.985069,80.137216,Chennai
wb-way-1237405956,1237405956,way,Unnamed Reservoir (wb-way-1237405956),reservoir,reservoir,12.987286,80.141421,Chennai
wb-way-1237456198,1237456198,way,Ayanambakkam Tank,lake,lake,13.076671,80.132593,Chennai
wb-way-1237671544,1237671544,way,Unnamed Pond (wb-way-1237671544),pond,pond,13.109195,80.190778,Chennai
wb-way-1237780636,1237780636,way,Unnamed Pond (wb-way-1237780636),pond,pond,13.116386,80.301316,Chennai
wb-way-1244062681,1244062681,way,Unnamed Pond (wb-way-1244062681),pond,pond,13.100591,80.206356,Chennai
wb-way-1249435250,1249435250,way,Ramapuram Eri,lake,pond,13.032605,80.182946,Chennai
wb-way-1264620569,1264620569,way,Unnamed Pond (wb-way-1264620569),pond,water,13.097228,80.261874,Chennai
wb-way-1268945378,1268945378,way,Unnamed Pond (wb-way-1268945378),pond,pond,13.037891,80.176527,Chennai
wb-way-1270849333,1270849333,way,Nayakkar Kuttai,pond,pond,12.957572,80.198762,Chennai
wb-way-1278121626,1278121626,way,Unnamed Pond (wb-way-1278121626),pond,water,12.854413,80.061118,Chennai
wb-way-1289064292,1289064292,way,CRPF Nagar lake park,lake,pond,13.150757,80.077274,Chennai
wb-way-1289065268,1289065268,way,CRPF Nagar lake 2,lake,pond,13.151888,80.077077,Chennai
wb-way-1289065315,1289065315,way,CRPF Nagar lake 3,lake,lake,13.153597,80.07533,Chennai
wb-way-1289269168,1289269168,way,Unnamed Wetland (wb-way-1289269168),wetland,wetland,13.189133,80.190812,Chennai
wb-way-1290286329,1290286329,way,Unnamed Wetland (wb-way-1290286329),wetland,wetland,13.125313,80.198086,Chennai
wb-way-1290286336,1290286336,way,Unnamed Wetland (wb-way-1290286336),wetland,wetland,13.121891,80.198871,Chennai
wb-way-1290286338,1290286338,way,Unnamed Wetland (wb-way-1290286338),wetland,wetland,13.12117,80.198565,Chennai
wb-way-1293433222,1293433222,way,Puthagaram Thangal,lake,lake,13.141728,80.190164,Chennai
wb-way-1306698312,1306698312,way,Unnamed Pond (wb-way-1306698312),pond,pond,13.215858,80.097523,Chennai
wb-way-1306698322,1306698322,way,Unnamed Pond (wb-way-1306698322),pond,pond,13.217369,80.098349,Chennai
wb-way-1306724752,1306724752,way,Unnamed Wetland (wb-way-1306724752),wetland,wetland,13.143587,80.190623,Chennai
wb-way-1306967685,1306967685,way,Unnamed Pond (wb-way-1306967685),pond,water,13.119239,80.199312,Chennai
wb-way-1306967686,1306967686,way,Unnamed Wetland (wb-way-1306967686),wetland,wetland,13.118403,80.199759,Chennai
wb-way-1315462101,1315462101,way,Unnamed Wetland (wb-way-1315462101),wetland,wetland,13.128151,80.192137,Chennai
wb-way-1318082870,1318082870,way,Unnamed Pond (wb-way-1318082870),pond,pond,13.21946,80.25124,Chennai
wb-way-1318241202,1318241202,way,Unnamed Pond (wb-way-1318241202),pond,water,13.133223,80.1913,Chennai
wb-way-1318749868,1318749868,way,Unnamed Lake (wb-way-1318749868),lake,lake,13.133712,80.179473,Chennai
wb-way-1321929235,1321929235,way,Unnamed Pond (wb-way-1321929235),pond,water,13.049879,80.253767,Chennai
wb-way-1321929236,1321929236,way,Unnamed Pond (wb-way-1321929236),pond,water,13.049674,80.254661,Chennai
wb-way-1344560972,1344560972,way,Unnamed Pond (wb-way-1344560972),pond,pond,13.055965,80.065421,Chennai
wb-way-1344560973,1344560973,way,Unnamed Pond (wb-way-1344560973),pond,pond,13.056143,80.070867,Chennai
wb-way-1344560974,1344560974,way,Unnamed Pond (wb-way-1344560974),pond,pond,12.951168,80.078151,Chennai
wb-way-1344560975,1344560975,way,Unnamed Pond (wb-way-1344560975),pond,pond,12.949889,80.076879,Chennai
wb-way-1344560976,1344560976,way,Unnamed Pond (wb-way-1344560976),pond,pond,12.952268,80.074935,Chennai
wb-way-1344560977,1344560977,way,Unnamed Pond (wb-way-1344560977),pond,pond,12.952214,80.075597,Chennai
wb-way-1344560978,1344560978,way,Unnamed Pond (wb-way-1344560978),pond,pond,12.952135,80.074341,Chennai
wb-way-1344560979,1344560979,way,Unnamed Pond (wb-way-1344560979),pond,pond,12.951674,80.075617,Chennai
wb-way-1344560980,1344560980,way,Unnamed Pond (wb-way-1344560980),pond,pond,12.951734,80.07623,Chennai
wb-way-1344560981,1344560981,way,Unnamed Pond (wb-way-1344560981),pond,pond,12.951734,80.075152,Chennai
wb-way-1344560982,1344560982,way,Unnamed Pond (wb-way-1344560982),pond,pond,12.951271,80.075958,Chennai
wb-way-1344560983,1344560983,way,Unnamed Pond (wb-way-1344560983),pond,pond,12.952908,80.075433,Chennai
wb-way-1344560984,1344560984,way,Unnamed Pond (wb-way-1344560984),pond,pond,12.95319,80.075476,Chennai
wb-way-1344560985,1344560985,way,Unnamed Pond (wb-way-1344560985),pond,pond,12.953268,80.076345,Chennai
wb-way-1344560986,1344560986,way,Unnamed Pond (wb-way-1344560986),pond,pond,12.954397,80.077341,Chennai
wb-way-1344560987,1344560987,way,Unnamed Pond (wb-way-1344560987),pond,pond,12.954362,80.078359,Chennai
wb-way-1344560988,1344560988,way,Unnamed Pond (wb-way-1344560988),pond,pond,12.953188,80.077625,Chennai
wb-way-1344560989,1344560989,way,Unnamed Pond (wb-way-1344560989),pond,pond,12.954063,80.076462,Chennai
wb-way-1344560990,1344560990,way,Unnamed Pond (wb-way-1344560990),pond,pond,12.954126,80.075697,Chennai
wb-way-1344560991,1344560991,way,Unnamed Pond (wb-way-1344560991),pond,pond,12.955362,80.076201,Chennai
wb-way-1344561256,1344561256,way,Unnamed Lake (wb-way-1344561256),lake,lake,13.176469,80.049883,Chennai
wb-way-1344561377,1344561377,way,Unnamed Lake (wb-way-1344561377),lake,lake,12.957258,80.065001,Chennai
wb-way-1344685069,1344685069,way,Unnamed Reservoir (wb-way-1344685069),reservoir,reservoir,13.203429,80.234101,Chennai
wb-way-1352802339,1352802339,way,Unnamed Pond (wb-way-1352802339),pond,water,12.855119,80.229121,Chennai
wb-way-1353938223,1353938223,way,Pallikaranai Sadhuppunilam,wetland,wetland,12.965135,80.233348,Chennai
wb-way-1354435753,1354435753,way,Unnamed Wetland (wb-way-1354435753),wetland,wetland,12.949741,80.2093,Chennai
wb-way-1354435754,1354435754,way,Unnamed Wetland (wb-way-1354435754),wetland,wetland,12.949189,80.207423,Chennai
wb-way-1354435776,1354435776,way,Unnamed Wetland (wb-way-1354435776),wetland,wetland,12.942517,80.209764,Chennai
wb-way-1360153776,1360153776,way,Unnamed Pond (wb-way-1360153776),pond,pond,13.148326,80.242777,Chennai
wb-way-1360153777,1360153777,way,Unnamed Pond (wb-way-1360153777),pond,pond,13.150015,80.242999,Chennai
wb-way-1360153778,1360153778,way,Unnamed Pond (wb-way-1360153778),pond,pond,13.148415,80.243059,Chennai
wb-way-1364549854,1364549854,way,Unnamed Basin (wb-way-1364549854),basin,basin,12.996204,80.246599,Chennai
wb-way-1373636274,1373636274,way,Unnamed Pond (wb-way-1373636274),pond,water,12.953193,80.234271,Chennai
wb-way-1373908936,1373908936,way,Unnamed Wetland (wb-way-1373908936),wetland,wetland,13.125421,80.197892,Chennai
wb-way-1374351608,1374351608,way,Unnamed Pond (wb-way-1374351608),pond,canal,12.945204,80.247499,Chennai
wb-way-1383489973,1383489973,way,Unnamed Pond (wb-way-1383489973),pond,pond,13.026559,80.132425,Chennai
wb-way-1390444620,1390444620,way,Unnamed Pond (wb-way-1390444620),pond,pond,12.88484,80.113386,Chennai
wb-way-1390444621,1390444621,way,Unnamed Lake (wb-way-1390444621),lake,lake,12.849963,80.112775,Chennai
wb-way-1390445059,1390445059,way,Unnamed Pond (wb-way-1390445059),pond,pond,13.087509,80.176342,Chennai
wb-way-1391093783,1391093783,way,Unnamed Pond (wb-way-1391093783),pond,pond,13.10892,80.275792,Chennai
wb-way-1408255862,1408255862,way,Unnamed Reservoir (wb-way-1408255862),reservoir,reservoir,13.226449,80.30462,Chennai
wb-way-1408255876,1408255876,way,Unnamed Reservoir (wb-way-1408255876),reservoir,reservoir,13.218788,80.301082,Chennai
wb-way-1408255877,1408255877,way,Unnamed Reservoir (wb-way-1408255877),reservoir,reservoir,13.228279,80.301711,Chennai
wb-way-1408255915,1408255915,way,Unnamed Pond (wb-way-1408255915),pond,pond,13.224947,80.299303,Chennai
wb-way-1418928206,1418928206,way,Chettiyar Agaram Lake,lake,lake,13.041928,80.145727,Chennai
wb-way-1421179224,1421179224,way,Unnamed Wetland (wb-way-1421179224),wetland,wetland,13.186518,80.190131,Chennai
wb-way-1421179225,1421179225,way,Unnamed Pond (wb-way-1421179225),pond,pond,13.186025,80.191305,Chennai
wb-way-1427531921,1427531921,way,Unnamed Lake (wb-way-1427531921),lake,lake,13.102566,80.182595,Chennai
wb-way-1428328070,1428328070,way,Krishna temple pond,pond,pond,13.048522,80.141575,Chennai
wb-way-1434868914,1434868914,way,Unnamed Wetland (wb-way-1434868914),wetland,wetland,13.119128,80.199137,Chennai
wb-way-1459226724,1459226724,way,Unnamed Pond (wb-way-1459226724),pond,water,12.996543,80.240323,Chennai
wb-way-1459226726,1459226726,way,Unnamed Wetland (wb-way-1459226726),wetland,wetland,12.991449,80.23728,Chennai
wb-way-1459226727,1459226727,way,Unnamed Wetland (wb-way-1459226727),wetland,wetland,12.99064,80.239044,Chennai
wb-way-1459251535,1459251535,way,Unnamed Pond (wb-way-1459251535),pond,water,13.006137,80.217446,Chennai
wb-way-1459251536,1459251536,way,Unnamed Pond (wb-way-1459251536),pond,water,13.004151,80.218078,Chennai
wb-way-1459251537,1459251537,way,Unnamed Pond (wb-way-1459251537),pond,water,13.002532,80.214925,Chennai
wb-way-1459251538,1459251538,way,Unnamed Pond (wb-way-1459251538),pond,water,12.998904,80.224922,Chennai
wb-way-1459251539,1459251539,way,Unnamed Pond (wb-way-1459251539),pond,water,13.003879,80.229379,Chennai
wb-way-1459251545,1459251545,way,Unnamed Pond (wb-way-1459251545),pond,water,13.006854,80.230785,Chennai
wb-way-1459340017,1459340017,way,Unnamed Wetland (wb-way-1459340017),wetland,wetland,12.992434,80.240233,Chennai
wb-way-1474984804,1474984804,way,Elcot Lake,lake,lake,12.91749,80.22414,Chennai
wb-way-1483170100,1483170100,way,Unnamed Pond (wb-way-1483170100),pond,pond,12.854218,80.060429,Chennai
wb-way-1486898099,1486898099,way,Unnamed Wetland (wb-way-1486898099),wetland,wetland,12.849263,80.233216,Chennai
wb-way-1486898100,1486898100,way,Unnamed Wetland (wb-way-1486898100),wetland,wetland,12.860477,80.23773,Chennai
wb-way-1513463506,1513463506,way,Unnamed Pond (wb-way-1513463506),pond,pond,13.123463,80.085283,Chennai
wb-way-1513464198,1513464198,way,Unnamed Pond (wb-way-1513464198),pond,pond,13.189168,80.091588,Chennai
wb-way-1513479471,1513479471,way,Unnamed Pond (wb-way-1513479471),pond,pond,12.849375,80.125729,Chennai
wb-way-1513479472,1513479472,way,Unnamed Pond (wb-way-1513479472),pond,pond,12.8538,80.131886,Chennai
wb-way-1513479473,1513479473,way,Unnamed Pond (wb-way-1513479473),pond,pond,12.852254,80.13086,Chennai
wb-way-1534298017,1534298017,way,Unnamed Pond (wb-way-1534298017),pond,pond,13.139886,80.183155,Chennai
wb-way-1534298018,1534298018,way,Unnamed Pond (wb-way-1534298018),pond,pond,13.134629,80.18368,Chennai
wb-way-1534683723,1534683723,way,Unnamed Wetland (wb-way-1534683723),wetland,wetland,13.138466,80.176727,Chennai
wb-way-1540265526,1540265526,way,Unnamed Pond (wb-way-1540265526),pond,pond,13.122015,80.119077,Chennai
wb-way-1540268687,1540268687,way,Vaishnavi Temple Pond,pond,pond,13.129412,80.127024,Chennai
wb-way-1540720679,1540720679,way,Unnamed Pond (wb-way-1540720679),pond,pond,13.125565,80.08785,Chennai
wb-way-1540720680,1540720680,way,Unnamed Pond (wb-way-1540720680),pond,pond,13.124318,80.084289,Chennai
wb-way-1540746300,1540746300,way,Unnamed Pond (wb-way-1540746300),pond,pond,12.855876,80.173122,Chennai
wb-way-1540976879,1540976879,way,Unnamed Pond (wb-way-1540976879),pond,pond,13.150883,80.242497,Chennai
wb-way-1543286693,1543286693,way,Unnamed Pond (wb-way-1543286693),pond,water,13.002747,80.217971,Chennai
wb-way-1544042990,1544042990,way,Unnamed Pond (wb-way-1544042990),pond,pond,12.927301,80.250623,Chennai
wb-way-1545658240,1545658240,way,Unnamed Pond (wb-way-1545658240),pond,wastewater,12.95736,80.231189,Chennai
wb-way-1545658241,1545658241,way,Unnamed Pond (wb-way-1545658241),pond,wastewater,12.957407,80.231543,Chennai
wb-way-1545658242,1545658242,way,Unnamed Pond (wb-way-1545658242),pond,wastewater,12.957084,80.230806,Chennai
wb-way-1545658243,1545658243,way,Unnamed Pond (wb-way-1545658243),pond,wastewater,12.956858,80.230901,Chennai
wb-way-1545658245,1545658245,way,Unnamed Pond (wb-way-1545658245),pond,wastewater,12.957813,80.235597,Chennai
wb-way-1545658246,1545658246,way,Unnamed Pond (wb-way-1545658246),pond,wastewater,12.957479,80.232045,Chennai
wb-way-1548870918,1548870918,way,Unnamed Pond (wb-way-1548870918),pond,pond,12.921262,80.149145,Chennai
wb-way-1551717158,1551717158,way,Parthasarathy Temple Pond,pond,pond,13.053831,80.277893,Chennai
wb-way-1552622051,1552622051,way,Shiva Temple Pond,pond,pond,13.04146,80.178129,Chennai
wb-way-1553299857,1553299857,way,Menambedu lake,lake,pond,13.123083,80.167322,Chennai
wb-relation-2336642,2336642,relation,Ennore Creek,estuary/creek,river,13.229999,80.262324,Chennai
wb-relation-6201190,6201190,relation,Kovilambakkam Lake,lake,lake,12.944355,80.189288,Chennai
wb-relation-9149085,9149085,relation,Chetpet Lake,lake,lake,13.07523,80.242489,Chennai
wb-relation-11180365,11180365,relation,Avadi Lake,lake,lake,13.106508,80.104595,Chennai
wb-relation-11915438,11915438,relation,Narayanapuram Lake,lake,reservoir,12.946091,80.202192,Chennai
wb-relation-13671410,13671410,relation,Keelkatalai Lake,lake,lake,12.950242,80.178199,Chennai
wb-relation-14321157,14321157,relation,Pattabiram Lake,lake,lake,13.126835,80.05284,Chennai
wb-relation-15046539,15046539,relation,Pallikaranai Marsh,wetland,wetland,12.922806,80.220737,Chennai
wb-relation-16916505,16916505,relation,Pallavaram Lake,lake,lake,12.959044,80.151517,Chennai
wb-relation-17473164,17473164,relation,Vilinjiambakkam aeri,lake,lake,13.115731,80.087415,Chennai
wb-relation-17972561,17972561,relation,Madambakkam Lake,lake,reservoir,12.909408,80.165418,Chennai
wb-relation-19969911,19969911,relation,IIT Lake,lake,lake,12.996591,80.240256,Chennai
